"rows.list[[i]]","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Periplaneta",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Perkinsus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"X.Peronosporales.",0,0,0,1.9690795512539,5.42671951320954,0,1.21759143689248,0,2.00863375995214,0,5.98311124319101,0,0,1.74528171461976,0
"Persephonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pestalotiopsis",0,0,11.3640668652384,0,3.61781300880636,0,1.21759143689248,6.01510382500791,1.00431687997607,0,1.994370414397,4.7292887632583,1.52686926197807,0,0
"Phaeobacter",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0.675612680465471,0.763434630989036,0,0
"Phaeodactylum",1.18430776892476,0,0,0,0,0,0,0,0,0,0,0,0,1.74528171461976,0
"Phaeospirillum",0,0,1.03309698774895,0,1.80890650440318,1.45323868925697,0,1.20302076500158,0.502158439988034,0,0,2.70245072186188,3.05373852395614,2.32704228615968,2.47961866371593
"Phakopsora",0,0,7.23167891424262,2.95361932688085,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"Phanerochaete",0,0,0,0,0,0,2.43518287378497,1.20302076500158,0.502158439988034,0,0,0,0,0,0
"Phascolarctobacterium",0,0,0,0,5.42671951320954,0,0,0,2.00863375995214,0,1.32958027626467,0.675612680465471,0,1.74528171461976,4.95923732743185
"Phenylobacterium",0,0,0,0,0,0,0,0,0,0,1.994370414397,0,0.763434630989036,0,0
"Phialocephala",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"Phikzlikevirus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Photobacterium",0,2.22483631476923,1.03309698774895,0,0,1.45323868925697,0,2.40604153000316,0.502158439988034,0,1.32958027626467,0,0,0.581760571539921,0
"Photorhabdus",0,0,0,5.9072386537617,0,0,0,3.60906229500474,1.5064753199641,0,3.32395069066167,0,0,0,0
"Phycisphaera",0,0,0,0.98453977562695,0,0,0,0,0,0,0,2.02683804139641,1.52686926197807,4.65408457231936,0
"X.Phyllobacteriaceae.",0,0,5.16548493874473,0,0,4.3597160677709,0,4.81208306000632,1.00431687997607,0,2.65916055252934,2.02683804139641,8.39778094087939,9.30816914463873,0
"Phyllobacterium",0,0,0,0,0,2.90647737851394,0,0,0.502158439988034,0,0,3.37806340232735,2.29030389296711,0,0
"Phytomonas",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,0,0
"Phytophthora",0,0,8.26477590199156,3.9381591025078,12.6623455308223,5.81295475702787,4.87036574756993,0,11.0474856797367,4.74877552127437,24.5972351108964,0,0.763434630989036,9.30816914463873,0
"Pirellula",0,0,6.19858192649367,0,0,0,2.43518287378497,0,0.502158439988034,0,0.664790138132334,7.43173948512018,3.81717315494518,5.81760571539921,0
"Piriformospora",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Piscirickettsia",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Planctomyces",0,0,2.06619397549789,0,0,0,0,1.20302076500158,0.502158439988034,0,0,10.8098028874475,9.92465020285747,7.56288743001897,2.47961866371593
"X.Planctomycetaceae.",0,0,0,0,0,0,0,0,0,0,0,11.485415567913,4.58060778593422,23.8521834331367,0
"X.Planctomycetales.",0,0,3.09929096324684,0,0,0,0,1.20302076500158,0,0,1.32958027626467,0,4.58060778593422,5.81760571539921,7.43885599114778
"X.Planctomycetes.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.74528171461976,0
"X.Planctomycetia.",0,0,1.03309698774895,0,0,2.90647737851394,0,1.20302076500158,1.00431687997607,0,0,0,1.52686926197807,2.32704228615968,0
"Planktothrix",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Planobispora",0,0,0,0,0,0,0,0,0,0,0,0,0,1.16352114307984,0
"X.Planococcaceae.",0,0,9.29787288974051,4.92269887813475,12.6623455308223,5.81295475702787,2.43518287378497,7.21812459000949,11.0474856797367,4.74877552127437,12.6310126245143,12.1610282483785,9.16121557186843,11.0534508592585,17.3573306460115
"Planococcus",0,0,2.06619397549789,0,9.0445325220159,2.90647737851394,1.21759143689248,0,4.01726751990427,4.74877552127437,2.65916055252934,1.35122536093094,3.05373852395614,8.14464800155889,2.47961866371593
"Planomicrobium",0,0,9.29787288974051,3.9381591025078,9.0445325220159,7.26619344628484,2.43518287378497,1.20302076500158,4.5194259598923,2.37438776063718,3.32395069066167,5.40490144372377,1.52686926197807,8.14464800155889,4.95923732743185
"Plasmodium",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"X.Pleosporaceae.",0,0,157.03074213784,49.2269887813475,363.590207385039,225.25199683483,96.1897235145061,101.053744260133,471.024616708776,118.719388031859,449.398133377458,110.124866915872,134.36449505407,75.6288743001897,109.103221203501
"X.Pleosporales.",0,55.6209078692308,498.98584508274,165.402682305328,851.994963573898,632.158829826781,337.272828019218,303.161232780399,1162.4967885723,408.394694829596,1202.60535988139,316.862347138306,274.073032525064,226.886622900569,285.156146327332
"Plesiocystis",0,0,3.09929096324684,0,0,0,0,0,0,0,0,4.05367608279283,0,1.16352114307984,0
"Plesiomonas",0,0,1.03309698774895,0,1.80890650440318,0,1.21759143689248,0,0,2.37438776063718,0.664790138132334,0,0,0,0
"Pleurocapsa",0,2.22483631476923,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0.763434630989036,0.581760571539921,0
"X.Pleurocapsales.",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Pleurotus",0,0,0,0,1.80890650440318,0,0,0,0,0,0,0,0,0,0
"Plicaturopsis",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"Pneumocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Podospora",0,0,0,0,0,0,0,2.40604153000316,1.00431687997607,0,0,0,0,0,0
"X.Podoviridae.",0,0,186.990554782559,0,0,0,0,3.60906229500474,1.5064753199641,0,3.988740828794,1.35122536093094,0,0,0
"Polaribacter",0,0,3.09929096324684,0,3.61781300880636,2.90647737851394,1.21759143689248,0,0,0,1.32958027626467,2.02683804139641,0.763434630989036,1.16352114307984,0
"Polaromonas",0,0,5.16548493874473,0,0,2.90647737851394,3.65277431067745,1.20302076500158,13.0561194396889,4.74877552127437,7.97748165758801,6.08051412418924,5.34404241692325,21.5251411469771,0
"X.Polyangiaceae.",0,0,11.3640668652384,0,0,0,0,1.20302076500158,1.00431687997607,0,0,3.37806340232735,0.763434630989036,5.81760571539921,0
"Polynucleobacter",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"X.Polyporales.",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Polysphondylium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pontibacter",0,0,8.26477590199156,0,47.0315691144827,149.683584993468,7.3055486213549,8.42114535501107,28.1208726393299,11.8719388031859,67.8085940894981,22.2952184553605,22.139604298682,42.4685217224142,27.2758053008752
"X.Poribacteria.",0,0,0,0,1.80890650440318,0,0,0,0,0,0.664790138132334,0,0,0,0
"X.Porphyromonadaceae.",0,0,0,0,1.80890650440318,0,0,0,3.0129506399282,2.37438776063718,6.64790138132334,0,0,1.16352114307984,0
"Porphyromonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Portunus",0,0,0,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Prasinovirus",0,0,0,0,0,0,2.43518287378497,0,0,0,0,0,0,0,0
"Prevotella",0,0,3.09929096324684,0,7.23562601761272,0,0,0,37.6618829991025,0,27.921185801558,27.0245072186188,22.9030389296711,57.5942965824521,14.8777119822956
"X.Prevotellaceae.",0,0,1.03309698774895,0,3.61781300880636,0,0,0,1.5064753199641,0,3.32395069066167,2.70245072186188,4.58060778593422,2.32704228615968,0
"Prochlorococcus",0,0,0,0,0,0,4.87036574756993,0,0,0,0,0,0,0,2.47961866371593
"X.Promicromonosporaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"X.Propionibacteriaceae.",0,0,0,0,0,0,0,0,0,0,0,4.7292887632583,0,3.49056342923952,0
"Propionibacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propionimicrobium",0,0,0,0,0,0,0,0,0,0,0,0,1.52686926197807,0.581760571539921,0
"Prosthecochloris",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"X.Proteobacteria.",0,0,1897.79916649481,9.8453977562695,785.06542291098,873.396452243438,1624.26697681457,377.748520210497,3640.64868991324,2191.55990306812,3085.29103107216,2039.67468232526,1017.65836310838,3066.45997258692,0
"Proteus",0,4.44967262953847,2.06619397549789,0,1.80890650440318,1.45323868925697,2.43518287378497,1.20302076500158,1.5064753199641,7.12316328191155,0,0,0,4.65408457231936,0
"Providencia",0,0,27.8936186692215,2.95361932688085,124.814548803819,260.129725376997,1.21759143689248,3.60906229500474,22.5971297994615,11.8719388031859,3.32395069066167,0,0,464.826696660397,0
"Pseudanabaena",0,0,4.13238795099578,0,0,0,0,0,0,0,0,0,0,0,0
"Pseudoalteromonas",0,0,1.03309698774895,0.98453977562695,0,0,1.21759143689248,1.20302076500158,5.02158439988034,0,0,1.35122536093094,0.763434630989036,4.65408457231936,0
"Pseudocercospora",0,0,36.1583945712131,3.9381591025078,1.80890650440318,2.90647737851394,21.9166458640647,9.62416612001265,4.01726751990427,0,5.98311124319101,0.675612680465471,2.29030389296711,0,0
"Pseudoflavonifractor",0,0,1.03309698774895,0,0,1.45323868925697,0,0,0.502158439988034,2.37438776063718,0,4.7292887632583,1.52686926197807,0.581760571539921,0
"Pseudogulbenkiania",0,0,0,0,0,0,0,0,2.00863375995214,0,0.664790138132334,0,0,0,0
"Pseudogymnoascus",0,0,5.16548493874473,0,0,2.90647737851394,0,0,1.5064753199641,0,0,2.70245072186188,0,0.581760571539921,0
"X.Pseudomonadaceae.",0,102.342470479385,417.371183050574,0,148.330333361061,95.9137534909599,325.096913650293,22.85739453503,138.093570996709,230.315612781807,621.578779153732,71.6149441293399,55.7307280621996,92.4999308748474,181.012162451263
"X.Pseudomonadales.",0,42.2718899806154,231.413725255764,36.4279716981972,162.801585396286,120.618811208328,133.935058058173,119.099055735157,216.932446074831,116.345000271222,209.408893511685,43.9148242302556,8.39778094087939,18.0345777177375,0
"Pseudomonas",0,2489.59183622677,5939.27458256869,0,2760.39132571925,2049.06655185232,5475.5086917055,286.318942070376,1692.77610119966,2732.9203124934,6826.06513834281,882.350160687905,492.415336987928,1149.55888936288,1425.78073163666
"Pseudonocardia",0,0,0,0,0,0,0,0,0,0,0,6.75612680465471,3.05373852395614,9.88992971617865,0
"X.Pseudonocardiaceae.",0,0,2.06619397549789,0,0,0,0,0,2.51079219994017,0,0,18.2415423725677,9.16121557186843,12.2169720023383,0
"Pseudoramibacter",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Pseudovibrio",0,0,0,0,0,0,1.21759143689248,0,0.502158439988034,0,0,0.675612680465471,0.763434630989036,3.49056342923952,0
"Pseudoxanthomonas",0,0,4.13238795099578,0,0,0,8.52314005824738,1.20302076500158,0,0,0.664790138132334,0,2.29030389296711,0,0
"Pseudozyma",0,8.89934525907693,4.13238795099578,2.95361932688085,0,1.45323868925697,3.65277431067745,1.20302076500158,3.0129506399282,2.37438776063718,7.97748165758801,3.37806340232735,3.81717315494518,2.32704228615968,24.7961866371593
"Psychrobacter",0,0,9.29787288974051,3.9381591025078,63.3117276541113,27.6115350958824,1.21759143689248,1.20302076500158,81.8518257180495,18.9951020850975,81.1043968521448,7.43173948512018,9.92465020285747,16.8710565746577,0
"Psychroflexus",0,0,0,0,0,0,1.21759143689248,0,4.01726751990427,0,1.994370414397,0,0,0,0
"Psychromonas",0,0,1.03309698774895,0,0,0,1.21759143689248,0,0,0,0,0,0.763434630989036,0,0
"Puccinia",1.18430776892476,6.6745089443077,68.1844011914304,26.5825739419277,16.2801585396286,1.45323868925697,32.874968796097,4.81208306000632,4.5194259598923,4.74877552127437,1.994370414397,10.8098028874475,3.05373852395614,15.7075354315779,17.3573306460115
"X.Pucciniales.",0,0,4.13238795099578,0,0,0,0,0,0,0,0,1.35122536093094,0,0.581760571539921,4.95923732743185
"Punctularia",0,0,0,0,0,0,1.21759143689248,0,0.502158439988034,0,0,0,0,0,0
"Pusillimonas",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Pyramidobacter",0,0,0,0,0,0,0,0,3.0129506399282,0,0,0,0,0.581760571539921,0
"Pyrenophora",0,26.6980357772308,112.607571664635,47.2579092300936,124.814548803819,66.8489797058205,62.0971632815166,43.3087475400569,182.283513715656,78.3547961010271,158.220052875496,43.9148242302556,46.5695124903312,19.1980988608174,61.9904665928982
"Pyrobaculum",0,0,0,0,0,1.45323868925697,0,0,0,0,0,0,0,0,0
"Pyrococcus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47961866371593
"Pyronema",0,0,2.06619397549789,0,0,0,2.43518287378497,0,0,0,0.664790138132334,0,0,0.581760571539921,0
"Pythium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rahnella",0,6.6745089443077,461.794353523778,22.6444148394199,0,0,0,0,10.5453272397487,0,7.31269151945567,0,0,0,0
"Ralstonia",0,0,0,0,0,0,0,0,6.52805971984444,0,0,0,0,5.23584514385929,0
"Ramlibacter",0,0,5.16548493874473,0,0,11.6259095140557,0,0,22.0949713594735,4.74877552127437,21.2732844202347,15.5390916507058,7.63434630989036,22.106901718517,0
"Raoultella",0,0,2.06619397549789,0,5.42671951320954,1.45323868925697,0,6.01510382500791,1.00431687997607,2.37438776063718,1.32958027626467,0,0.763434630989036,0,0
"Raphidiopsis",0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"X.Reduviidae.",0,0,0,0,0,0,0,3.60906229500474,0,0,0,0,0,0,0
"Reinekea",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0,0
"Renibacterium",0,2.22483631476923,4.13238795099578,0.98453977562695,1.80890650440318,0,0,0,0.502158439988034,0,2.65916055252934,2.70245072186188,3.05373852395614,0.581760571539921,2.47961866371593
"Reticulomyxa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Retroviridae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Rhabditida.",1.18430776892476,0,1.03309698774895,0,0,0,0,1.20302076500158,0,0,0,0,0,0,0
"Rheinheimera",0,0,0,0,0,1.45323868925697,1.21759143689248,0,0,0,0,0,1.52686926197807,0,0
"Rhipicephalus",0,0,0,0.98453977562695,0,0,0,0,0,0,0,0,0,0,0
"X.Rhizobiaceae.",0,0,20.6619397549789,0,25.3246910616445,55.2230701917648,26.7870116116346,0,115.496441197248,0,49.8592603599251,196.603290015452,129.783887268136,709.166136707163,42.1535172831708
"X.Rhizobiales.",0,0,41.3238795099578,0,0,29.0647737851394,0,0,149.141056676446,0,106.366422101173,372.93819961694,322.169414277373,541.619092103666,0
"Rhizobium",0,0,6.19858192649367,0,0,2.90647737851394,1.21759143689248,0,22.0949713594735,0,15.2901731770437,33.7806340232735,36.6448622874737,129.150846881862,0
"Rhizoctonia",2.36861553784953,0,4.13238795099578,0.98453977562695,0,0,8.52314005824738,0,0,0,0.664790138132334,0.675612680465471,0,0,0
"Rhizophagus",0,0,7.23167891424262,1.9690795512539,0,0,0,0,1.5064753199641,0,1.32958027626467,2.02683804139641,0.763434630989036,0,2.47961866371593
"Rhizopus",0,0,0,2.95361932688085,0,0,0,0,0.502158439988034,0,4.65353096692634,2.70245072186188,1.52686926197807,0,2.47961866371593
"Rhodanobacter",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Rhodnius",2.36861553784953,4.44967262953847,0,0.98453977562695,0,2.90647737851394,0,12.0302076500158,1.00431687997607,0,0.664790138132334,0,0,0,0
"Rhodobacter",0,0,7.23167891424262,4.92269887813475,0,1.45323868925697,0,1.20302076500158,5.02158439988034,0,6.64790138132334,2.70245072186188,0.763434630989036,1.74528171461976,0
"X.Rhodobacteraceae.",0,20.0235268329231,138.434996358359,2.95361932688085,47.0315691144827,280.475067026595,73.055486213549,19.2483322400253,74.319449118229,23.7438776063718,132.958027626467,144.581113619611,124.439844851213,104.716902877186,99.1847465486371
"X.Rhodobacterales.",0,0,15.4964548162342,0,3.61781300880636,7.26619344628484,3.65277431067745,4.81208306000632,3.0129506399282,2.37438776063718,6.64790138132334,6.08051412418924,3.05373852395614,5.81760571539921,0
"Rhodococcus",0,0,15.4964548162342,0,0,0,0,0,21.0906544794974,0,21.2732844202347,30.4025706209462,36.6448622874737,9.88992971617865,0
"X.Rhodocyclaceae.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rhodoferax",0,0,1.03309698774895,0,0,0,1.21759143689248,0,1.00431687997607,2.37438776063718,1.994370414397,0,0.763434630989036,0.581760571539921,0
"Rhodomicrobium",0,0,0,0,0,0,0,0,0.502158439988034,0,0.664790138132334,0,0,1.16352114307984,2.47961866371593
"Rhodonellum",0,0,0,0,0,1.45323868925697,0,0,2.00863375995214,0,0,0.675612680465471,0,2.32704228615968,2.47961866371593
"Rhodopirellula",0,0,2.06619397549789,0,0,0,0,0,1.00431687997607,0,0,1.35122536093094,8.39778094087939,4.65408457231936,0
"Rhodopseudomonas",0,0,6.19858192649367,0,0,0,0,0,3.0129506399282,0,0,4.7292887632583,3.05373852395614,6.39936628693913,0
"X.Rhodospirillaceae.",0,0,9.29787288974051,0,5.42671951320954,11.6259095140557,9.74073149513986,0,19.5841791595333,0,7.97748165758801,61.4807539223579,36.6448622874737,51.7766908670529,37.1942799557389
"X.Rhodospirillales.",0,0,20.6619397549789,0,0,0,0,2.40604153000316,6.02590127985641,0,5.31832110505867,9.45857752651659,9.92465020285747,15.1257748600379,0
"Rhodospirillum",0,0,0,0,1.80890650440318,0,0,0,0,0,5.98311124319101,5.40490144372377,0,2.32704228615968,0
"Rhodosporidium",0,0,1.03309698774895,0,0,0,6.08795718446241,0,0,0,0,0,0,0,0
"X.Rhodothermaceae.",0,0,3.09929096324684,0,0,1.45323868925697,1.21759143689248,1.20302076500158,0,0,0.664790138132334,0,0,0,0
"Rhodothermus",0,0,1.03309698774895,0,0,0,0,0,0,0,0,2.02683804139641,4.58060778593422,1.16352114307984,0
"Rhodotorula",1.18430776892476,0,0,0.98453977562695,0,0,2.43518287378497,0,0,0,0.664790138132334,0,0,0,0
"Rhodovulum",0,0,4.13238795099578,0,0,0,0,0,0,0,0,2.02683804139641,0.763434630989036,1.16352114307984,0
"Richelia",0,0,1.03309698774895,0,0,0,0,0,0,0,0.664790138132334,0,1.52686926197807,0,0
"Rickettsia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rickettsiella",0,4.44967262953847,18.595745779481,0.98453977562695,0,0,3.65277431067745,48.1208306000632,0,0,0,0,0,0,0
"Riemerella",0,0,0,0,0,0,0,0,17.5755453995812,0,1.994370414397,14.8634789702404,0,2.9088028576996,0
"Riptortus",0,2.22483631476923,0,0,0,0,0,2.40604153000316,0,0,0,0,0,0,0
"Rivularia",0,6.6745089443077,6.19858192649367,2.95361932688085,0,0,4.87036574756993,1.20302076500158,0,0,0,0.675612680465471,0.763434630989036,0.581760571539921,0
"X.Rivulariaceae.",0,0,2.06619397549789,0,0,0,1.21759143689248,0,0,0,0,0,0.763434630989036,0,0
"Robiginitalea",0,0,2.06619397549789,0,0,1.45323868925697,1.21759143689248,0,0.502158439988034,0,0.664790138132334,1.35122536093094,0,0.581760571539921,0
"Roseburia",0,0,1.03309698774895,0,3.61781300880636,0,0,0,3.0129506399282,0,5.98311124319101,0.675612680465471,1.52686926197807,2.32704228615968,2.47961866371593
"Roseibacterium",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0.581760571539921,0
"Roseibium",0,2.22483631476923,0,0,0,0,1.21759143689248,0,0,0,0,0,0.763434630989036,1.16352114307984,0
"Roseiflexus",0,0,4.13238795099578,0,1.80890650440318,1.45323868925697,0,0,2.51079219994017,0,5.98311124319101,4.7292887632583,13.7418233578026,18.6163382892775,9.91847465486371
"Roseivivax",0,2.22483631476923,1.03309698774895,0.98453977562695,0,1.45323868925697,0,0,1.00431687997607,0,0.664790138132334,1.35122536093094,0,0.581760571539921,0
"Rosenbergiella",0,0,0,0,0,0,0,0,0.502158439988034,0,0,0,0,0,0
"Roseobacter",0,0,1.03309698774895,0,0,2.90647737851394,3.65277431067745,0,1.5064753199641,0,0.664790138132334,1.35122536093094,3.81717315494518,2.32704228615968,2.47961866371593
"Roseomonas",0,0,2.06619397549789,0,0,0,4.87036574756993,3.60906229500474,2.00863375995214,0,1.994370414397,12.8366409288439,5.34404241692325,2.32704228615968,7.43885599114778
"Roseovarius",0,0,5.16548493874473,0,0,1.45323868925697,1.21759143689248,0,0,0,1.32958027626467,0,1.52686926197807,0,0
"Rothia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rubellimicrobium",0,0,8.26477590199156,1.9690795512539,28.9425040704509,85.7410826661611,13.3935058058173,0,39.6705167590547,7.12316328191155,57.1719518793807,43.9148242302556,46.5695124903312,47.7043668662735,27.2758053008752
"Rubidibacter",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0,0,0,0
"Rubrivivax",0,0,0,0,0,0,0,0,1.00431687997607,0,1.994370414397,0,0,2.9088028576996,0
"Rubrobacter",0,0,7.23167891424262,0,180.890650440318,104.633185626502,0,0,95.4101035977264,66.4828572978412,84.4283475428064,727.634856861312,1004.67997438157,721.383108709502,461.209071451163
"Ruegeria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminiclostridium",0,0,3.09929096324684,1.9690795512539,0,0,0,0,5.02158439988034,0,2.65916055252934,2.02683804139641,3.81717315494518,3.49056342923952,4.95923732743185
"X.Ruminococcaceae.",0,0,1.03309698774895,0,0,1.45323868925697,0,0,3.0129506399282,0,2.65916055252934,1.35122536093094,1.52686926197807,1.16352114307984,4.95923732743185
"Ruminococcus",0,0,3.09929096324684,0,10.8534390264191,1.45323868925697,0,0,8.03453503980854,0,14.6253830389113,2.70245072186188,0,4.07232400077945,0
"Runella",0,0,2.06619397549789,0,0,20.3453416495976,0,0,11.0474856797367,0,19.94370414397,6.08051412418924,0,6.98112685847905,0
"Saccharomonospora",0,0,5.16548493874473,0,0,0,0,3.60906229500474,7.03021815983247,0,0,9.45857752651659,9.92465020285747,11.6352114307984,4.95923732743185
"Saccharomyces",0,0,0,0,0,0,2.43518287378497,0,0,0,0,3.37806340232735,0,0.581760571539921,0
"X.Saccharomycetaceae.",1.18430776892476,0,2.06619397549789,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"X.Saccharomycetales.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saccharophagus",0,0,0,0,0,0,0,0,1.00431687997607,0,0,0,0,1.16352114307984,0
"Saccharopolyspora",0,0,0,0,0,0,0,0,2.51079219994017,0,0,2.02683804139641,3.81717315494518,2.32704228615968,0
"Saccharothrix",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,2.29030389296711,3.49056342923952,0
"Sagittula",0,0,2.06619397549789,0,0,0,0,0,0,0,0,0,3.05373852395614,0.581760571539921,0
"Salimicrobium",0,0,0,0,0,0,0,0,0.502158439988034,0,1.994370414397,0,0,1.16352114307984,0
"Salinibacter",0,0,0,0,0,1.45323868925697,0,0,0,0,0,1.35122536093094,0.763434630989036,0,0
"Salinibacterium",0,0,0,0,1.80890650440318,0,0,0,0,0,0.664790138132334,1.35122536093094,0,0,0
"Salinisphaera",0,2.22483631476923,1.03309698774895,0,0,0,1.21759143689248,0,0.502158439988034,0,0,0,0.763434630989036,1.74528171461976,0
"Salinispora",0,0,0,0,0,0,0,0,0,0,0.664790138132334,3.37806340232735,2.29030389296711,2.32704228615968,0
"Salipiger",0,0,1.03309698774895,0,0,0,0,0,0,0,0.664790138132334,2.02683804139641,0,0.581760571539921,0
"Salmonella",0,0,0,18.7062557369121,5.42671951320954,0,6.08795718446241,48.1208306000632,10.0431687997607,7.12316328191155,16.6197534533084,7.43173948512018,48.8598163832983,0,0
"Sanguibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saprospira",0,0,0,0,0,1.45323868925697,0,0,1.00431687997607,0,0.664790138132334,0.675612680465471,0.763434630989036,0,0
"Scardovia",0,0,1.03309698774895,0,0,0,0,0,0,0,0,0.675612680465471,0.763434630989036,0,0
"Schistosoma",0,0,0,0,0,0,2.43518287378497,2.40604153000316,0.502158439988034,0,0.664790138132334,0.675612680465471,0,0,0
"Schizophyllum",0,0,0,0,0,0,3.65277431067745,0,0,0,0,0,0,0,0
"Schizosaccharomyces",0,0,0,0,0,0,0,0,0,0,0,0.675612680465471,0,0,0
"Sclerotinia",0,0,4.13238795099578,0,0,0,0,0,0,0,0,0,0,0,0
"X.Sclerotiniaceae.",0,0,64.0520132404346,12.7990170831504,0,0,31.6573773592046,1.20302076500158,0,0,0,0,0,0,0
"Sebaldella",0,0,0,0,0,0,1.21759143689248,1.20302076500158,0,0,0,0,0.763434630989036,0.581760571539921,0
"Segniliparus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X.Selenomonadales.",0,0,0,0,0,0,0,0,0,0,5.31832110505867,0,0,1.16352114307984,0
"Selenomonas",0,0,0,0,0,0,0,0,0,0,0,0,0.763434630989036,0,0
"Serinicoccus",0,0,0,0,0,0,0,0,0,0,0,1.35122536093094,0,0,0
"Serpula",0,0,0,0,0,0,1.21759143689248,0,0,0,0,0,0,0,0
"Serratia",0,73.4195983873847,12.3971638529873,96.4848980114411,14.4712520352254,8.71943213554181,9.74073149513986,49.3238513650648,54.7352699586957,23.7438776063718,20.6084942821024,1.35122536093094,12.2149540958246,0,2.47961866371593
"Setosphaeria",0,0,22.7281337304768,5.9072386537617,39.79594309687,21.7985803388545,15.8286886796023,8.42114535501107,62.2676465585162,14.2463265638231,70.4677546420274,20.2683804139641,11.4515194648355,13.9622537169581,7.43885599114778
"Shewanella",0,0,21.6950367427278,0,12.6623455308223,7.26619344628484,18.2638715533872,13.2332284150174,13.5582778796769,2.37438776063718,0,0,0,4.65408457231936,0
"Shigella",0,0,1.03309698774895,1.9690795512539,0,1.45323868925697,0,0,1.00431687997607,7.12316328191155,2.65916055252934,0,4.58060778593422,1.16352114307984,0
"Shimwellia",0,0,0,0,1.80890650440318,0,0,0,0,2.37438776063718,0,0,0.763434630989036,0.581760571539921,0
"Shinella",0,0,2.06619397549789,0,0,0,0,0,2.00863375995214,0,0.664790138132334,0.675612680465471,0,0.581760571539921,0
"Shuttleworthia",0,0,0,0,1.80890650440318,1.45323868925697,0,0,0.502158439988034,0,0,0,0,0,0
"Sideroxydans",0,0,0,0,0,0,0,0,2.51079219994017,0,0,1.35122536093094,0,1.16352114307984,0
"Simiduia",0,0,1.03309698774895,0,0,1.45323868925697,0,0,0.502158439988034,0,0.664790138132334,0.675612680465471,0.763434630989036,0,0
"Simkania",0,0,0,0,0,0,0,0,0,0,0.664790138132334,0,0,0.581760571539921,0
"Singulisphaera",0,0,0,0,0,0,0,13.2332284150174,0,0,0,5.40490144372377,4.58060778593422,11.6352114307984,0
"Sinorhizobium",0,0,0,0,0,8.71943213554181,3.65277431067745,0,3.51510907991624,0,0.664790138132334,12.1610282483785,6.87091167890132,10.4716902877186,0
