"rows.list[[i]]","PHYLLO09","PHYLLO10","PHYLLO11","PHYLLO12","PHYLLO13","PHYLLO14","PHYLLO15","PHYLLO16","PHYLLO21","PHYLLO22","PHYLLO23","PHYLLO24","PHYLLO25","PHYLLO26","PHYLLO27","PHYLLO28","PHYLLO29"
"Hydroxymethylglutaryl.CoA.reductase..1.1.1.88.",7.60575629545899,0,0,0,0,0,0,0,0,0,6.74486052876866,0,1.30087811372601,4.31478314689567,2.05819721653038,6.37956154206721,0
"D.xylulose.reductase..1.1.1.9.",0,3.80657344695997,0,0,0.944037820840251,6.65992823229494,0,0,0,0,0.919753708468454,1.61498790637664,0.433626037908671,0,0,0.455682967290515,0
"Aryl.alcohol.dehydrogenase..1.1.1.90.",0,0,0,0,0,4.43995215486329,1.59090877548419,1.51260011805524,1.35793008938479,0,1.53292284744742,0,3.0353822653607,4.31478314689567,3.4303286942173,3.18978077103361,3.82201295482921
"Aryl.alcohol.dehydrogenase..NADP......1.1.1.91.",0,0,0,0,5.6642269250415,2.21997607743165,0,0,0,0,2.75926112540536,0,2.16813018954336,4.31478314689567,2.05819721653038,4.55682967290515,0
"Tartrate.dehydrogenase..1.1.1.93.",0,0,0,0,2.83211346252075,0,0,0,1.35793008938479,3.76574382558258,1.22633827795794,0,2.16813018954336,3.23608736017175,1.37213147768692,3.18978077103361,3.82201295482921
"Glycerol.3.phosphate.dehydrogenase..NAD.P.......1.1.1.94.",0,0,0,0,1.8880756416805,0,0,9.07560070833144,4.07379026815436,0,13.7963056270268,4.84496371912992,8.67252075817343,10.7869578672392,4.11639443306076,10.4807082476818,0
"Phosphoglycerate.dehydrogenase..1.1.1.95.",0,91.3577627270392,0,8.04209977561292,13.2165294917635,22.1997607743165,4.77272632645257,15.1260011805524,13.5793008938479,11.2972314767477,31.2716260879274,9.68992743825983,17.7786675542555,32.3608736017175,18.5237749487734,35.5432714486602,0
"X....trans.carveol.dehydrogenase..1.1.1.n4.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.a.cytochrome.as.acceptor..1.1.2...",0,0,0,0,0,0,0,0,0,1.88287191279129,0.613169138978969,0,0.433626037908671,0.539347893361958,0,0,0
"L.lactate.dehydrogenase..cytochrome...1.1.2.3.",0,0,0,0,9.44037820840251,13.3198564645899,4.77272632645257,24.2016018888838,9.5055106256935,1.88287191279129,19.3148278778375,12.9199032510131,9.53977283399077,12.944349440687,5.48852591074768,14.5818549532965,0
"D.lactate.dehydrogenase..cytochrome...1.1.2.4.",0,0,0,0,5.6642269250415,0,0,3.02520023611048,1.35793008938479,0,7.9711988067266,0,5.63713849281273,8.09021840042937,5.48852591074768,9.56934231310082,0
"D.lactate.dehydrogenase..cytochrome.c.553...1.1.2.5.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Methanol.dehydrogenase..cytochrome.c...1.1.2.7.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alcohol.dehydrogenase..cytochrome.c...1.1.2.8.",0,0,0,4.02104988780646,0,0,0,0,1.35793008938479,0,0,0,0,0.539347893361958,0,0,0
"Pyranose.oxidase..1.1.3.10.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91136593458103,7.64402590965842
"Alcohol.oxidase..1.1.3.13.",0,0,0,0,0,0,0,0,0,3.76574382558258,0.613169138978969,0,0,0,0,0,3.82201295482921
"X.S..2.hydroxy.acid.oxidase..1.1.3.15.",0,0,0,0,0,0,0,0,0,0,3.9855994033633,0,0,0,0,0.91136593458103,0
"Choline.oxidase..1.1.3.17.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,0,0,0,0,0,0
"Long.chain.alcohol.oxidase..1.1.3.20.",0,0,0,0,2.83211346252075,0,0,0,1.35793008938479,1.88287191279129,1.53292284744742,0,0.433626037908671,0,0.68606573884346,0,0
"Glycerol.3.phosphate.oxidase..1.1.3.21.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"D.arabinono.1.4.lactone.oxidase..1.1.3.37.",0,0,0,0,0.944037820840251,0,6.36363510193676,1.51260011805524,0,0,0.919753708468454,0,0,0,0,0,0
"Vanillyl.alcohol.oxidase..1.1.3.38.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Glucose.oxidase..1.1.3.4.",0,0,0,0,0,0,0,0,1.35793008938479,0,0,0,0,0,0,0,0
"Alditol.oxidase..1.1.3.41.",0,0,0,0,0,0,0,0,0,0,0.613169138978969,0,0.433626037908671,4.31478314689567,2.74426295537384,0,0
"Paromamine.6..oxidase..1.1.3.43.",0,0,0,0,0,2.21997607743165,1.59090877548419,0,0,0,0.613169138978969,0,0.867252075817343,0,0,0.91136593458103,3.82201295482921
"Cholesterol.oxidase..1.1.3.6.",0,0,0,0,0.944037820840251,0,6.36363510193676,4.53780035416572,0,7.53148765116516,1.83950741693691,0,3.46900830326937,1.61804368008587,0,0.455682967290515,0
"Aryl.alcohol.oxidase..1.1.3.7.",0,0,0,0,0,0,0,0,0,0,0,0,0.867252075817343,0,0,0,0
"L.gulonolactone.oxidase..1.1.3.8.",0,0,0,0,0.944037820840251,11.0998803871582,0,0,1.35793008938479,0,0.919753708468454,3.22997581275328,0.433626037908671,0.539347893361958,1.37213147768692,0,0
"Galactose.oxidase..1.1.3.9.",0,0,0,0,0.944037820840251,2.21997607743165,0,0,0,0,0,0,0,1.07869578672392,0,1.36704890187155,0
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.a.quinone.or.similar.compound.as.acceptor..1.1.5...",0,3.80657344695997,0,4.02104988780646,2.83211346252075,11.0998803871582,3.18181755096838,10.5882008263867,0,0,0.919753708468454,3.22997581275328,6.0707645307214,0.539347893361958,6.17459164959114,0.91136593458103,0
"Quinoprotein.glucose.dehydrogenase..PQQ..quinone...1.1.5.2.",0,0,0,0,22.656907700166,33.2996411614747,9.54545265290514,0,17.6530911620022,11.2972314767477,17.7819050303901,29.0697823147795,20.3804237817076,8.62956629379133,8.91885460496498,11.8477571495534,0
"Glycerol.3.phosphate.dehydrogenase..1.1.5.3.",0,0,0,16.0841995512258,6.60826474588175,4.43995215486329,14.3181789793577,13.6134010624972,0,5.64861573837387,10.4238753626425,24.2248185956496,17.7786675542555,13.483697334049,21.2680379041473,7.29092747664824,7.64402590965842
"Malate.dehydrogenase..quinone...1.1.5.4.",3.80287814772949,7.61314689391993,0,4.02104988780646,18.880756416805,31.0796650840431,25.454540407747,28.7394022430496,13.5793008938479,16.9458472151216,17.7819050303901,22.6098306892729,16.4777894405295,15.6410889074968,22.6401693818342,13.2148060514249,19.110064774146
"Quinate.dehydrogenase..quinone...1.1.5.8.",0,7.61314689391993,0,20.1052494390323,12.2724916709233,0,15.9090877548419,4.53780035416572,8.14758053630871,15.0629753023303,15.0226439049847,14.5348911573897,5.20351245490406,5.39347893361958,6.17459164959114,4.10114670561464,0
"Alcohol.dehydrogenase..azurin...1.1.9.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glucose.6.phosphate.dehydrogenase..coenzyme.F420...1.1.98.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91136593458103,0
"Oxidoreductases....Acting.on.the.CH.OH.group.of.donors....With.other.acceptors..1.1.99...",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0,0,0,0
"Choline.dehydrogenase..1.1.99.1.",0,0,0,12.0631496634194,28.3211346252075,24.4197368517481,9.54545265290514,6.05040047222096,38.022042502774,7.53148765116516,19.008243308348,14.5348911573897,12.5751550993515,9.16891418715329,9.60492034380844,11.3920741822629,3.82201295482921
"Transferred.entry..1.1.5.9..1.1.99.10.",3.80287814772949,0,0,0,0,0,0,0,0,1.88287191279129,0,0,0,0,0,0,0
"Glucoside.3.dehydrogenase..1.1.99.13.",0,0,0,0,0,0,0,0,1.35793008938479,0,0.306584569489484,0,0,0,0,0,0
"Glycolate.dehydrogenase..1.1.99.14.",0,0,0,0,2.83211346252075,0,0,0,0,5.64861573837387,0,0,0,1.07869578672392,0.68606573884346,0,0
"Transferred.entry..1.1.5.2..1.1.99.17.",0,0,0,0,0,0,0,0,0,0,0.613169138978969,0,0,0,0,0,0
"Cellobiose.dehydrogenase..acceptor...1.1.99.18.",0,0,0,0,0,0,0,0,0,0,0.919753708468454,0,0.867252075817343,0,0,0,0
"L.2.hydroxyglutarate.dehydrogenase..1.1.99.2.",0,0,0,0,0.944037820840251,0,0,0,0,1.88287191279129,0.306584569489484,0,0,0,1.37213147768692,0.91136593458103,3.82201295482921
"D.sorbitol.dehydrogenase..acceptor...1.1.99.21.",0,7.61314689391993,0,0,1.8880756416805,15.5398325420215,1.59090877548419,0,0,3.76574382558258,1.53292284744742,1.61498790637664,3.0353822653607,0.539347893361958,0,0,0
"Glycerol.dehydrogenase..acceptor...1.1.99.22.",0,0,0,0,0,0,0,1.51260011805524,1.35793008938479,0,0.919753708468454,0,0,0,0,0,0
"Hydroxyacid.oxoacid.transhydrogenase..1.1.99.24.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transferred.entry..1.1.5.8..1.1.99.25.",0,0,0,0,1.8880756416805,8.87990430972659,1.59090877548419,7.5630005902762,0,0,3.06584569489485,4.84496371912992,3.90263434117804,1.07869578672392,0,2.73409780374309,0
"Glucose.fructose.oxidoreductase..1.1.99.28.",0,0,0,0,4.72018910420125,0,3.18181755096838,4.53780035416572,5.43172035753914,0,2.45267655591588,0,2.60175622745203,0.539347893361958,0,1.82273186916206,0
"Gluconate.2.dehydrogenase..acceptor...1.1.99.3.",0,0,0,24.1262993268388,15.104605133444,48.8394737034962,7.95454387742095,16.6386012986076,27.1586017876957,0,30.0452878099695,22.6098306892729,18.6459196300729,8.62956629379133,6.8606573884346,13.2148060514249,0
"X.S..mandelate.dehydrogenase..1.1.99.31.",0,0,0,0,0,0,0,0,0,0,0,0,0.433626037908671,0,0,0,0
"L.sorbose.1.dehydrogenase..1.1.99.32.",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0,0,0,0,0
"Formate.dehydrogenase..acceptor...1.1.99.33.",0,0,0,0,0,0,0,0,0,0,0,0,0.867252075817343,0,0.68606573884346,0,0
"Soluble.quinoprotein.glucose.dehydrogenase..1.1.99.35.",0,0,0,4.02104988780646,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dehydrogluconate.dehydrogenase..1.1.99.4.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0.455682967290515,0
"Transferred.entry..1.1.5.3..1.1.99.5.",0,0,0,0,0.944037820840251,0,0,1.51260011805524,0,0,0.919753708468454,0,0.433626037908671,0,0,0.455682967290515,0
"Transferred.entry..1.1.2.7.and.1.1.2.8..1.1.99.8.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.a.cytochrome.as.acceptor..1.10.2...",0,0,0,0,0.944037820840251,0,0,0,2.71586017876957,1.88287191279129,0.919753708468454,0,1.73450415163469,1.07869578672392,0.68606573884346,1.82273186916206,0
"Quinol..cytochrome.c.reductase..1.10.2.2.",0,0,0,4.02104988780646,0,0,0,7.5630005902762,0,0,6.13169138978969,0,4.33626037908671,4.31478314689567,4.11639443306076,8.65797637851979,0
"Oxidoreductases....Acting.on.diphenols.and.related.substances.as.donors....With.oxygen.as.acceptor..1.10.3...",11.4086344431885,7.61314689391993,0,64.3367982049034,44.3697775794918,97.6789474069924,57.2727159174308,49.9158038958229,76.044085005548,47.0717978197823,58.5576527724915,72.6744557869487,48.5661162457712,37.2150046419751,39.7918128529207,54.6819560748618,34.3981165934629
"Ubiquinol.oxidase..H....transporting...1.10.3.10.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,1.07869578672392,0,0,0
"Laccase..1.10.3.2.",0,0,0,0,1.8880756416805,0,0,4.53780035416572,0,3.76574382558258,1.22633827795794,0,0.867252075817343,2.15739157344783,0,0.455682967290515,0
"L.ascorbate.oxidase..1.10.3.3.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,0,0,0,0,0,0
"Photosystem.II..1.10.3.9.",0,0,0,0,6.60826474588175,6.65992823229494,0,0,8.14758053630871,1.88287191279129,0,0,0.867252075817343,0,0,0,0
"Plastoquinol..plastocyanin.reductase..1.10.9.1.",0,0,0,0,0,0,1.59090877548419,0,0,0,0,0,0,2.15739157344783,2.05819721653038,0,0
"Transferred.entry..1.10.9.1..1.10.99.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Ribosyldihydronicotinamide.dehydrogenase..quinone...1.10.99.2.",0,0,0,0,0,0,0,0,0,0,3.06584569489485,1.61498790637664,2.60175622745203,1.61804368008587,0.68606573884346,1.82273186916206,0
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor..1.11.....",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oxidoreductases....Acting.on.a.peroxide.as.acceptor....Peroxidases..1.11.1...",0,0,0,0,0,0,1.59090877548419,4.53780035416572,4.07379026815436,5.64861573837387,5.21193768132124,3.22997581275328,5.20351245490406,4.31478314689567,2.05819721653038,5.01251264019567,3.82201295482921
"NADH.peroxidase..1.11.1.1.",0,0,0,8.04209977561292,0,0,0,0,0,0,0.306584569489484,0,0.433626037908671,0,0,0,0
"Chloride.peroxidase..1.11.1.10.",0,0,0,0,0,4.43995215486329,0,3.02520023611048,8.14758053630871,0,3.67901483387381,3.22997581275328,4.33626037908671,4.85413104025762,8.91885460496498,3.64546373832412,0
"Manganese.peroxidase..1.11.1.13.",0,0,0,0,0,0,3.18181755096838,0,0,0,0,0,0,0,0,0,0
"Peroxiredoxin..1.11.1.15.",0,0,0,0,15.104605133444,24.4197368517481,9.54545265290514,16.6386012986076,0,7.53148765116516,22.0740890032429,3.22997581275328,15.1769113268035,11.3263057606011,17.1516434710865,20.9614164953637,0
"Catalase.peroxidase..1.11.1.21.",0,0,0,0,14.1605673126038,2.21997607743165,17.4999965303261,25.7142020069391,20.3689513407718,22.5944629534955,25.7531038371167,16.1498790637664,20.8140498196162,28.0460904548218,20.5819721653038,35.9989544159507,19.110064774146
"Cytochrome.c.peroxidase..1.11.1.5.",0,3.80657344695997,0,0,0,0,0,1.51260011805524,1.35793008938479,0,3.37243026438433,0,1.73450415163469,2.69673946680979,0.68606573884346,0.455682967290515,0
"Catalase..1.11.1.6.",0,0,0,0,79.2991769505811,31.0796650840431,44.5454457135573,28.7394022430496,59.7489239329306,47.0717978197823,54.8786379386177,33.9147460339094,38.5927173738718,38.293700428699,44.5942730248249,36.9103203505317,19.110064774146
"Peroxidase..1.11.1.7.",0,0,0,0,0,0,0,0,0,0,0,0,2.60175622745203,0.539347893361958,0,0.91136593458103,0
"Glutathione.peroxidase..1.11.1.9.",0,0,0,0,0,0,0,0,4.07379026815436,0,1.53292284744742,0,0,0,0,0,0
"Oxidoreductases....Acting.on.hydrogen.as.donor..1.12.....",0,0,0,0,0,0,1.59090877548419,0,1.35793008938479,0,0.613169138978969,0,0,0,0,1.36704890187155,0
"Hydrogen.dehydrogenase..1.12.1.2.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydrogen.dehydrogenase..NADP......1.12.1.3.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0,0,0,0,0
"Cytochrome.c3.hydrogenase..1.12.2.1.",0,0,0,0,0.944037820840251,0,0,0,0,0,0,0,0.433626037908671,0.539347893361958,2.05819721653038,4.10114670561464,0
"Hydrogen.quinone.oxidoreductase..1.12.5.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,1.07869578672392,0,0,0
"Ferredoxin.hydrogenase..1.12.7.2.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,0,0,0,0,0,0
"Coenzyme.F420.hydrogenase..1.12.98.1.",0,0,0,0,0,0,0,1.51260011805524,0,0,0.613169138978969,0,0.867252075817343,1.07869578672392,0.68606573884346,0,0
"Hydrogenase..acceptor...1.12.99.6.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55682967290515,0
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen..1.13.....",0,0,0,4.02104988780646,0,0,1.59090877548419,0,0,0,0,3.22997581275328,1.30087811372601,2.15739157344783,6.17459164959114,0.455682967290515,3.82201295482921
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.two.atoms.of.oxygen..1.13.11...",0,0,0,0,3.776151283361,0,0,1.51260011805524,0,0,3.06584569489485,0,2.16813018954336,7.55087050706742,0,3.18978077103361,0
"Catechol.1.2.dioxygenase..1.13.11.1.",0,0,0,0,4.72018910420125,8.87990430972659,1.59090877548419,4.53780035416572,1.35793008938479,1.88287191279129,2.75926112540536,0,2.60175622745203,0.539347893361958,0,3.18978077103361,0
"Tryptophan.2.3.dioxygenase..1.13.11.11.",0,3.80657344695997,0,0,1.8880756416805,0,0,0,0,0,7.9711988067266,1.61498790637664,1.73450415163469,4.85413104025762,2.74426295537384,8.20229341122927,3.82201295482921
"X3.4.dihydroxyphenylacetate.2.3.dioxygenase..1.13.11.15.",0,0,0,0,0,13.3198564645899,1.59090877548419,1.51260011805524,1.35793008938479,0,1.22633827795794,0,1.30087811372601,4.31478314689567,4.11639443306076,1.36704890187155,0
"X3.carboxyethylcatechol.2.3.dioxygenase..1.13.11.16.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Catechol.2.3.dioxygenase..1.13.11.2.",0,0,0,4.02104988780646,0,0,3.18181755096838,1.51260011805524,0,1.88287191279129,0,0,1.73450415163469,0.539347893361958,1.37213147768692,0.91136593458103,3.82201295482921
"Cysteine.dioxygenase..1.13.11.20.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quercetin.2.3.dioxygenase..1.13.11.24.",0,7.61314689391993,0,8.04209977561292,0.944037820840251,0,6.36363510193676,6.05040047222096,2.71586017876957,0,2.14609198642639,0,2.16813018954336,5.39347893361958,0.68606573884346,0.91136593458103,7.64402590965842
"X4.hydroxyphenylpyruvate.dioxygenase..1.13.11.27.",0,0,0,0,15.104605133444,0,11.1363614283893,21.1764016527734,17.6530911620022,3.76574382558258,17.4753204609006,1.61498790637664,24.7166841607943,16.7197846942207,6.17459164959114,17.3159527570396,0
"Protocatechuate.3.4.dioxygenase..1.13.11.3.",0,0,0,0,4.72018910420125,0,4.77272632645257,6.05040047222096,0,0,2.45267655591588,0,2.16813018954336,2.69673946680979,2.05819721653038,5.46819560748618,3.82201295482921
"Transferred.entry..1.13.12.16..1.13.11.32.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arachidonate.15.lipoxygenase..1.13.11.33.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455682967290515,0
"Hydroxyquinol.1.2.dioxygenase..1.13.11.37.",0,0,0,0,0,0,0,0,0,1.88287191279129,0.306584569489484,0,0.433626037908671,0,0,0.91136593458103,0
"Biphenyl.2.3.diol.1.2.dioxygenase..1.13.11.39.",0,0,0,4.02104988780646,0,0,0,0,0,0,0.306584569489484,0,0,0.539347893361958,0,0.455682967290515,0
"Gentisate.1.2.dioxygenase..1.13.11.4.",0,7.61314689391993,0,0,0,0,0,1.51260011805524,0,0,4.59876854234227,1.61498790637664,0.867252075817343,6.4721747203435,1.37213147768692,5.01251264019567,11.4660388644876
"X2.4..dihydroxyacetophenone.dioxygenase..1.13.11.41.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Deleted.entry..1.13.11.42.",0,0,0,0,0,0,0,0,0,0,0,0,0,0.539347893361958,0,0,0
"Chlorite.O.2..lyase..1.13.11.49.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Homogentisate.1.2.dioxygenase..1.13.11.5.",0,0,0,0,2.83211346252075,0,0,0,6.78965044692393,0,4.90535311183175,0,2.60175622745203,5.93282682698154,0,10.0250252803913,0
"X9.cis.epoxycarotenoid.dioxygenase..1.13.11.51.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acireductone.dioxygenase..Fe.2...requiring...1.13.11.54.",0,0,0,0,0,2.21997607743165,0,0,0,0,1.53292284744742,0,1.73450415163469,0,1.37213147768692,0,0
"X3.hydroxyanthranilate.3.4.dioxygenase..1.13.11.6.",0,0,0,0,0,2.21997607743165,0,1.51260011805524,0,0,1.53292284744742,0,0.433626037908671,0.539347893361958,0,0.455682967290515,0
"Protocatechuate.4.5.dioxygenase..1.13.11.8.",0,0,0,4.02104988780646,0,0,0,3.02520023611048,1.35793008938479,1.88287191279129,0.613169138978969,3.22997581275328,3.46900830326937,0,0,2.73409780374309,0
"Oxidoreductases....Acting.on.single.donors.with.incorporation.of.molecular.oxygen....With.incorporation.of.one.atom.of.oxygen..1.13.12...",0,0,0,0,0,0,0,0,0,0,0,0,0.867252075817343,0,0,0.455682967290515,0
"Nitronate.monooxygenase..1.13.12.16.",0,0,0,0,2.83211346252075,0,1.59090877548419,7.5630005902762,2.71586017876957,3.76574382558258,4.29218397285278,9.68992743825983,7.80526868235609,6.4721747203435,5.48852591074768,8.65797637851979,7.64402590965842
"Lysine.2.monooxygenase..1.13.12.2.",0,0,0,0,8.49634038756226,2.21997607743165,0,0,6.78965044692393,0,0,0,0.433626037908671,0,0.68606573884346,0,0
"Tryptophan.2.monooxygenase..1.13.12.3.",0,3.80657344695997,0,0,3.776151283361,0,0,1.51260011805524,0,0,0.919753708468454,0,0,0,0,1.36704890187155,0
"Lactate.2.monooxygenase..1.13.12.4.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Inositol.oxygenase..1.13.99.1.",0,0,0,0,0,0,0,4.53780035416572,0,0,0.306584569489484,0,0,0,0,0,0
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen..1.14.....",0,0,0,0,9.44037820840251,6.65992823229494,6.36363510193676,13.6134010624972,8.14758053630871,0,6.43827595927918,1.61498790637664,4.76988641699539,8.09021840042937,10.9770518214954,6.37956154206721,7.64402590965842
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.2.oxoglutarate.as.one.donor..and.incorporation.of.one.atom.each.of.oxygen.into.both.donors..1.14.11...",0,3.80657344695997,0,0,6.60826474588175,0,6.36363510193676,0,1.35793008938479,1.88287191279129,4.59876854234227,0,4.76988641699539,6.4721747203435,2.05819721653038,3.18978077103361,0
"Gamma.butyrobetaine.dioxygenase..1.14.11.1.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptide.aspartate.beta.dioxygenase..1.14.11.16.",0,0,0,8.04209977561292,0.944037820840251,0,3.18181755096838,1.51260011805524,0,1.88287191279129,4.90535311183175,0,3.0353822653607,0,0,0,0
"Taurine.dioxygenase..1.14.11.17.",0,0,0,0,0.944037820840251,0,0,7.5630005902762,5.43172035753914,1.88287191279129,4.90535311183175,0,7.80526868235609,4.31478314689567,0.68606573884346,8.20229341122927,3.82201295482921
"Phytanoyl.CoA.dioxygenase..1.14.11.18.",0,0,0,0,0,0,0,1.51260011805524,0,0,0,0,0,1.07869578672392,0,0,0
"Procollagen.proline.dioxygenase..1.14.11.2.",0,0,0,0,0,0,0,0,0,0,0.919753708468454,1.61498790637664,0.433626037908671,0,0,0.91136593458103,0
"Flavanone.3.dioxygenase..1.14.11.9.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455682967290515,0
"Oxidoreductases....Acting.on.paired.donors..with.incorporation.or.reduction.of.molecular.oxygen....With.NADH.or.NADPH.as.one.donor..and.incorporation.of.two.atoms.of.oxygen.into.one.donor..1.14.12...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68606573884346,0,0
"Anthranilate.1.2.dioxygenase..deaminating..decarboxylating...1.14.12.1.",0,0,0,0,0,0,0,0,0,0,0.306584569489484,1.61498790637664,3.0353822653607,0,0,0,0
"Benzoate.1.2.dioxygenase..1.14.12.10.",0,0,0,0,1.8880756416805,0,0,0,0,0,5.21193768132124,0,4.33626037908671,2.15739157344783,0,2.73409780374309,0
"Toluene.dioxygenase..1.14.12.11.",0,0,0,0,0,0,0,0,1.35793008938479,0,0.613169138978969,0,0,0.539347893361958,0,0.91136593458103,0
"Naphthalene.1.2.dioxygenase..1.14.12.12.",0,0,0,0,0.944037820840251,0,0,0,0,0,0.306584569489484,0,0,0,0,0.455682967290515,0
"X2.halobenzoate.1.2.dioxygenase..1.14.12.13.",0,0,0,0,0,0,0,0,0,0,0,0,1.73450415163469,0,0,0,0
